Date,SP500,AAPL,AIG,AMZN,AVGO,BAC,BRK-B,C,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,LLY,META,MO,MRK,MSFT,NVDA,PFE,PG,T,TSLA,TWX,UNH,V,WFC,WMT,XOM,HD,MA,ORCL,VZ
2019-03-14,297.9872291742,13955.4448488120,3.5719119423,9401.1727310034,1921.5223169159,171.9933493512,440.1959377171,15.8324491572,171.6472039493,596.3976942692,41.1883621974,2207.9391850865,173.6030908642,216.3793320930,469.2465884325,317.5418828081,267.3938394647,284.3167149499,500.0587716754,1374.0172513157,201.5381097194,586.4533383876,2189.7068132635,174.0198160866,462.9026260100,156.4731245762,1213.7295939168,,2021.4639471139,1035.9657286081,319.1819756419,242.4984727523,326.8770733907,537.4534722176,5867.5646412497,195.1768447063,277.3851976184
2019-03-15,299.4843512479,14136.9803257865,3.5955886158,9546.9109236187,2079.7864033464,171.0592374738,442.2088309301,16.0991633217,173.1443164596,599.7961080969,39.8287463578,2203.8103963935,174.4036238858,219.9829549523,467.8186535892,321.1893640893,265.0534119858,286.3033283311,487.7461063786,1382.5439541180,201.7359628157,593.2088877930,2245.9175764695,176.5124524430,468.0195914753,158.4884653486,1152.9091669623,,2006.5386200745,1044.4308182238,321.1471476872,242.9922590937,325.6986254621,539.2882894258,5910.0035646059,194.7721424838,279.4913147350
2019-03-18,300.5977000658,14281.2972322523,3.6151831042,9712.9989404190,2105.2204235740,174.0951010735,447.3384620273,16.2819119160,174.1532401083,602.5244121579,40.7884751856,2200.5703155836,175.3792735070,219.0516816296,466.3567202967,323.1186103884,265.6970295423,289.3063485561,471.5545107253,1395.9430585247,201.1918668024,601.7045029563,2234.5431632199,176.6391966641,463.7706826485,159.1602456060,1128.0452071513,,2035.2718700055,1041.0716556773,327.9301608743,246.0537344164,329.4777860578,542.8099547102,5890.0623837600,196.6852802644,277.9595931945
2019-03-19,300.5670279531,14168.1223951696,3.5808927495,9822.8322378888,2144.4103082628,173.1026072039,444.0269280283,16.2078246481,173.5023216248,599.6525131501,40.7484864843,2226.3243293786,175.7295067037,219.3351126399,470.6745232774,321.9429759272,266.5746898462,292.4248695611,474.7869526895,1364.5160681953,202.5768384732,602.1139301920,2323.9513418685,178.7093522822,465.5524831231,158.5401407524,1119.5897864763,,2052.2723762210,1038.5858753927,325.9015961832,246.5228314420,328.6244272150,544.9111163471,5905.9130659681,198.8191647115,275.2312142028
2019-03-20,299.6955234845,14291.9311096457,3.5074134181,10020.3091614695,2104.0741015356,167.2060259812,439.9578535730,15.8793710935,173.3395920033,596.8284791244,40.8684525880,2270.7041791587,174.6162654698,217.9179575838,466.7647016822,315.0700359906,266.3991577864,296.0515939871,486.1592712304,1357.4510858730,202.9972763011,601.4486109295,2306.6252007472,178.1601273228,464.7301136748,157.6616588774,1145.2490581316,,1999.3553076098,1032.9424823139,319.4989388769,243.5354240694,330.4530533085,550.7411000503,5877.2795754754,193.6684091493,276.0449412711
2019-03-21,302.9643026949,14818.3080366342,3.5457859578,10142.9098827976,2145.7897582234,164.5204543355,442.4685590894,15.7830576452,175.5527148455,602.4286821921,41.0683960939,2288.6634842393,176.9177979087,221.2381494316,469.5185760249,310.0961978805,266.2821364126,296.3980963224,488.0399647344,1386.9291155494,205.1489287171,615.2667801745,2432.8018315624,178.9205926521,468.2480274337,160.5038061197,1147.0071158971,,2011.4871242439,1046.7150487413,316.0757359617,244.5723753878,332.3629516750,562.1939106750,6030.1619620861,198.8191647116,279.0126517542
2019-03-22,297.2390081123,14511.4447198531,3.4796545596,9839.1120971418,2115.7862963076,157.6897612341,434.0706820200,15.0594719951,171.6472039471,589.1700817674,39.9087237602,2235.9334833321,174.4286405420,215.6505094930,465.4727606357,300.7212666525,268.7395852665,296.3749961663,482.9268292670,1381.8130938670,203.5166406770,599.0432259131,2347.6259927187,176.8081889613,464.4559905244,160.5554815239,1107.2833821145,,1972.1385347541,1028.3740212488,306.2498757391,242.6466086520,327.0396179337,558.5834639160,5899.5216618366,194.1466935939,286.0489975791
2019-03-25,297.0120907870,14335.9857442448,3.4657751303,9892.0216399633,2112.2437188765,156.6972673645,431.6681965684,14.8989495812,171.6146580238,588.2127820989,39.5088367486,2216.9188376393,174.0909156736,213.7069825578,464.4528071757,298.2192753611,269.3246921352,300.0017205929,488.6570672943,1397.3807306533,203.6650304987,602.1651085946,2298.4250423335,176.9771812559,465.8266062740,159.0052193914,1090.0795311354,,1970.3027993389,1028.1052882464,304.7918448685,242.3750261635,324.7639943487,561.3356897262,5890.8293522233,194.0363202609,287.5807191182
2019-03-26,299.1457096633,14187.8710245354,3.5147613513,9944.9869356808,2147.4526006911,158.8574010796,434.2221901118,15.1187418093,173.2419542313,594.1480400512,40.3885881743,2202.9587180200,175.3917818347,216.3793320928,471.1165031127,301.2035782278,272.8938440409,302.6582384868,492.7416985002,1409.2417872523,205.0747338055,603.4445687123,2339.2935736917,179.2163291682,470.6694485924,162.2090944648,1120.8455420201,,1942.6071389928,1043.3558861966,310.6873610017,242.7453659205,328.9901524323,560.3294996450,5964.2026715321,196.0230402636,290.2133655152
2019-03-27,297.7605243333,14315.4775523327,3.5221092844,9844.2971208776,2139.7890658403,157.8065252187,431.1703842701,14.9977326050,172.9490409137,587.7341322657,39.8287463579,2181.0557717108,174.1659656442,215.2456080470,471.5584829446,300.1786661315,272.7183119799,297.4607034814,487.4228621788,1391.2030970127,203.5166406750,597.6102305847,2334.3999307713,177.5264062152,470.1212022945,162.2607698686,1150.3976558706,,1929.1982890199,1036.1000951063,309.1659374845,240.0048517192,326.4707120347,560.0631552093,5944.5171468388,194.2938580393,291.4100229688
2019-03-28,298.8760245550,14334.4666190159,3.5188435363,9887.3383927796,2162.2012904039,159.5579849874,434.3087661660,15.3064295547,173.6650512454,588.8350268840,39.5488254498,2170.4283066415,175.0165319799,215.0431573245,472.1704550204,303.5849916251,272.5427799202,297.8765062813,486.4825154258,1401.0873108499,204.3575163321,598.4290850569,2344.3194772083,178.6671042083,473.0908697535,160.2454290956,1166.2620342694,,1933.3486473417,1039.1233413960,311.1945021747,239.8073371824,328.0961574517,562.4602551074,6004.3406894391,195.6919202629,282.7940893075
2019-03-29,300.9023866549,14427.8928268432,3.5155777883,9928.2052999424,2174.0580801731,161.0759167879,434.8065784655,15.3656993689,175.7154444664,589.6008666209,39.9487124615,2178.9821200006,176.4925147398,217.4320758494,475.2643138463,305.1525042407,274.1810791555,299.7476188840,489.8325007335,1419.1260010933,205.6930247283,603.5981039250,2374.8716802765,179.4275695367,475.3752293349,162.0540682509,1171.4524905322,,1973.4953826650,1049.3351955301,306.3132683854,240.7949098663,328.3399742631,567.8759252496,6019.4244031765,197.6050580441,283.0334207987
2019-04-01,304.3859981444,14525.8764106904,3.5915064307,10114.6431408634,2210.7852094580,166.6222060568,443.7022678359,15.8941885468,178.9374909562,598.0251037140,40.3885881742,2219.8811972487,179.2443470036,220.7117775515,472.5104395069,315.4317696692,273.3619295368,298.1075078376,495.7390537767,1426.5391614640,206.0145360080,609.1253716252,2410.8465687339,180.9907482678,473.5020544777,165.1029171115,1210.4646295026,,1959.7672743747,1056.5238033722,309.4195080699,241.5109000631,332.1191348579,578.9736099614,6111.4606225449,200.8058847146,282.8419556068
2019-04-02,304.4025984825,14737.0348316115,3.5555832020,10113.4723290452,2190.9756948437,168.5488118029,441.2781383744,15.9090060004,179.9464146049,597.9772387296,40.9484299906,2232.0268716250,178.8690971492,220.1044253849,468.1926365260,316.9389933387,272.4842692317,298.7312120382,511.9012635920,1400.8402055036,205.7919512758,609.9954045017,2420.3693333153,181.2864847849,474.0046135871,163.4493041705,1196.6513184994,,1950.7482264812,1060.0173324184,305.6159492735,239.3382401575,330.6968701166,575.0376311146,6116.8294020327,199.2238669338,280.1614429114
2019-04-03,305.0568695991,14838.0566661541,3.5817091865,10150.9383066372,2199.2899071818,168.3736658254,440.8236140990,16.0670588387,181.0529760252,592.9992804471,40.3885881743,2241.7841435692,179.6571218437,224.6393215661,466.3567202970,317.5720272788,270.2023524385,293.4874767190,509.9617984167,1333.8746567775,205.7177563648,613.9873200617,2494.6998013569,180.9907482682,473.7304904385,164.6895138758,1221.4734197986,,1962.1617118615,1064.5857934746,309.7364713021,239.9554730849,328.7463356159,587.7629762511,6108.3927485645,198.8927469337,281.7888970464
2019-04-04,305.7625991076,14863.8817967652,3.6413090886,10140.6797651362,2183.3844574915,170.1835075874,441.7543066615,16.2547465842,180.5973330870,597.3549939426,40.1086672661,2257.7808854109,178.5939139233,226.4208879235,460.9169685092,320.6166190922,271.9576730469,290.1610543132,517.2494857506,1349.1951882221,202.4284486478,610.8654373834,2489.9384190623,180.5682675300,472.5426234560,165.2579433248,1120.8874005445,,1974.5329722576,1059.0767669049,311.7016433477,242.2268902590,333.4194911914,593.2082402154,6035.0194292098,198.0097602666,282.3632926232
2019-04-05,307.1830302754,14963.3845058910,3.6780487543,10243.3766859260,2199.8682871706,169.7748336417,444.4165202691,16.1880680430,180.8266006482,605.1091212674,40.0286898636,2242.9690873943,179.2193303466,225.1252032997,462.9908738762,319.8572959145,271.8991623598,293.3488757828,516.3679106688,1353.3959790964,200.6972340592,613.5778928303,2525.5165256517,181.6244693759,473.5477416708,167.1699332879,1150.9418166134,,1985.6271993180,1059.1439501598,309.2293301301,244.0045210921,335.2074811502,597.9728461847,6049.5918306366,198.4144624894,282.8419556054
2019-04-08,307.5104579996,15198.8489321387,3.6633528880,10313.5138880485,2201.3142371424,170.3002715722,444.2433681666,16.3164859741,181.7436708924,606.3536108392,37.9492774031,2237.0999124262,179.3569219605,225.4491244553,462.8548800807,320.8899754381,272.3672478558,293.7415784290,514.0464296252,1365.9983517323,200.2026013198,613.7826064492,2536.6264176612,182.2581904831,479.5784509735,167.3766349050,1143.5747174142,,1985.3877555721,1059.8157826644,309.8632565961,244.9920937764,337.2799240557,602.3823262426,6048.8248621139,197.6418491559,283.0334207975
2019-04-09,305.7378818682,15153.2751722165,3.6437583997,10235.3482621648,2193.8675947874,168.6655757879,443.5291157361,16.1016328971,180.7283431218,600.8970027223,36.8695824719,2226.7501685596,177.7558559154,223.9914792544,460.9169685075,318.5208871197,273.0693760983,293.9263796747,521.8336761727,1361.7975608479,199.8316267644,610.4560101517,2503.1644809746,180.9907482684,478.1621480321,166.7048548534,1139.8493092897,,1985.7070139044,1058.0690181373,305.1722007484,243.6588706520,332.9318575632,594.5399623795,6039.6083854421,198.0465513777,282.4231254978
2019-04-10,306.8267631158,15238.3461907618,3.6641693250,10299.4083935481,2223.2203792159,169.7164516504,442.6633552139,16.1806593162,182.8245036801,600.6576778065,36.6296502649,2233.7117136143,178.8941138056,225.7325554672,460.9509669553,319.9484146974,272.8938440367,293.8108788965,522.5389362385,1369.4578265692,199.8810900379,615.1132449702,2540.7264968565,180.5260194571,478.1164608391,167.3874259128,1155.5462536210,,1963.6781889511,1065.2576259774,302.9534581188,245.9055985098,331.4283205513,590.1896699722,6069.0499082576,199.4446136027,283.4386881064
2019-04-11,306.8423222807,15111.4992255924,3.7319335973,10281.2329341404,2236.9569039485,169.7164516504,447.3168180215,16.2769727645,182.1039484881,603.0509269836,36.4696954602,2239.5253443414,179.8447467702,225.9350061904,459.6930243544,322.6516052138,273.3034188447,289.0984471560,521.6279753205,1383.2957259367,197.4573896138,615.8297426319,2533.3199021760,178.5826080615,478.5733327544,169.0676008271,1123.5663457165,,1878.9949162338,1060.5547984193,302.6364948870,248.8683165639,333.0131298321,596.2564042801,6042.9365575725,198.7794286778,283.1968874855
2019-04-12,308.9012210432,15105.4227243184,3.7711225741,10275.6018869265,2292.0475978759,176.1384708043,455.7363391039,16.6498786798,184.3638715894,573.2310422686,35.9898310461,2263.8537225812,180.5577214930,228.4453951478,462.3109049032,337.7773229407,273.4789509062,284.2705146379,526.3003232512,1397.6278359970,196.4433924980,619.0028037181,2513.0840274159,176.2167159269,479.9896356973,169.0676008271,1120.5525324058,,1781.6211248108,1072.5134170737,294.7124140601,250.7447046651,328.8276078845,603.2701410193,6114.3642519926,201.4032136637,284.0673697212
2019-04-15,308.7137992423,15132.7669803136,3.7392815305,10285.6931695880,2287.4928554646,174.2118650577,453.9615300324,16.6400003774,185.2481893244,575.0499116400,35.9098536439,2270.8893266369,179.9948467119,227.8785331247,464.1468211304,333.9199611900,275.0002287686,286.6267305083,527.9165442347,1407.0178391444,194.2175451705,619.5145877648,2442.8536385758,177.8221427316,483.0506775370,168.1225024377,1115.0272080030,,1837.3317038444,1077.8880771447,296.4874081643,252.8926752543,327.7304322276,606.2591174369,6122.5566757517,201.8836249988,283.9222893484
2019-04-16,308.8704373763,15134.2861056748,3.8160266099,10386.9962668167,2302.6753301690,174.4453930263,458.4201967240,17.1166284678,186.5255371645,579.9800049373,36.5496728625,2280.8502607923,181.5458794433,229.6196093371,469.2465884281,337.4432207402,274.7076753330,277.1094664064,525.6244490272,1393.4270451255,191.8185763840,618.0815924376,2489.2771159530,172.8791180943,486.2030937635,169.3301281582,1144.2444537160,,1763.5830290189,1076.4772288800,302.0659610659,254.1271411109,329.9654196747,605.1049582260,6146.6219204894,201.7358061256,284.3091703435
2019-04-17,308.1992578194,15428.9964198119,3.7531609597,10396.9202906659,2317.3517223833,175.3211229108,455.3251028568,17.3734643300,184.4293766058,575.6721564258,36.4696954601,2296.0878979902,174.0033573741,237.1102860651,470.9465108602,347.1625574319,276.6385280021,269.1168125735,525.3599765022,1388.2378328638,182.8162605253,623.1994329002,2477.1091389672,168.4853184165,487.0067314669,167.7549641756,1135.3285893370,,1730.6994207691,1077.8880771490,301.4320345988,254.6949954046,330.9000507911,611.2604740117,6169.9191254574,201.3293042256,279.4247977968
2019-04-18,308.6933688742,15484.4444943446,3.7588760189,10379.4696195203,2303.5429001521,175.3211229108,454.5026303595,17.2055331894,184.7241491839,573.7096921055,37.3894355870,2298.5503594070,175.5293734478,236.8268550540,467.5466659924,344.6112315522,277.8087417406,266.1137923483,523.8906846984,1343.5117652668,181.0108510252,631.3879776344,2464.0153376576,166.3729147249,487.9269142398,168.1750079038,1143.8258685279,,1769.8883810856,1076.0069461223,301.6222125397,254.7443740377,329.6809667290,608.6266235049,6167.1029797693,201.4771230979,280.6821610269
2019-04-22,309.0140608453,15535.3351928537,3.7556102708,10522.3086591558,2277.3712056617,175.4378868961,453.4204297040,17.0622978047,184.5276341311,583.4741487378,37.2694694835,2321.3049840989,173.7281741482,238.1630298209,468.6006179017,345.0364525337,277.3406562438,266.7374965491,533.1766088826,1349.4422935710,181.6786052243,633.3839354145,2492.7158920374,164.6829917711,487.7428776833,168.4375352346,1099.8325658939,,1812.6689976496,1077.6193441450,299.5936478491,252.7445393502,336.8735626981,606.0223668278,6222.4018399907,201.8466702793,282.2780451274
2019-04-23,311.7610529172,15759.4061790541,3.7539773968,10725.5838888786,2281.9982455716,175.5546508800,458.0089604746,17.0894631363,185.6739719363,584.0485285375,37.3094581846,2352.4653041718,175.6669650612,238.0010692436,475.6382967736,345.4616735153,282.0800218871,271.4037279766,540.0528945147,1354.6315058315,184.4980118405,641.9819073863,2521.8132282936,166.5419070198,474.6302731999,168.5425461674,1104.6462954930,,1840.3646579970,1086.0844337604,300.1641816697,254.4727915478,338.8240971972,609.7807827190,6233.6664226065,203.0292212583,276.3781099714
2019-04-24,311.0788294873,15735.1001737936,3.7343829084,10602.8159087251,2272.5272732560,175.2627409185,455.7579831175,16.9980888392,186.2962696016,566.1470247113,37.2694694834,2332.9507602915,175.0540569667,237.7581283765,473.2584053680,344.8845878976,280.7342760871,272.5818359112,536.5265941895,1351.9133470225,184.8195231219,639.7812359904,2528.4262592654,166.3306666505,477.0687575417,161.6643301084,1082.7124319556,,1838.5289225923,1084.9423184914,300.9882860745,255.6085001353,332.2410432589,611.7635690533,6279.7488061239,203.9161344922,276.0395891029
2019-04-25,310.9641357595,15592.3023926483,3.6894788725,10605.6035559158,2254.3806011093,175.6130328715,458.7448569207,16.9733930832,184.4948816213,564.3281553387,36.4696954601,2346.4480112210,173.4029576081,233.2637223405,474.7883355575,345.0668254623,279.9151264698,273.1131394890,567.9106670655,1270.3685828961,188.8013166751,660.9690954964,2472.0832354287,167.3446204220,475.1823828633,159.3015841347,1036.5424863725,,1842.0407642533,1081.7847056984,301.1784640151,255.5838108183,334.1103054879,611.1125048810,6287.9412298318,203.2879042837,270.0912938237
2019-04-26,312.4303466757,15517.8652515178,3.7596924559,10875.3362934686,2244.1866538077,177.1893466640,463.6580478863,17.1660199798,183.0210187291,560.4989566571,38.2691870123,2365.1108767250,174.4161322145,212.2898275011,477.3042207584,347.6788971968,282.3725753214,276.9015650057,562.7093740904,1304.4691206221,189.5185341483,664.7562974351,2355.4293691951,168.8655510803,487.0527406088,161.0867699821,984.2611971283,,1891.6056203861,1094.6167066150,304.0311331121,250.6706367103,327.0802540586,602.5598891983,6315.3346466799,204.7660930080,273.6215828934
2019-04-29,312.7795062345,15541.4116941840,3.8364375353,10807.3177031494,2260.8873759826,179.6413903415,468.7660349690,17.5413954705,183.8398314463,563.4665856318,38.9090062309,2399.8815725615,173.9283074047,206.9451284301,475.4343060834,352.6904301780,283.3087463124,276.2778608058,572.3773141430,1322.2607055214,189.8895087021,664.1421565795,2371.8296859834,167.2601242746,482.0837536453,162.1368793033,1010.7576391566,,1895.1972766326,1102.8130632226,305.9963051579,250.7447046620,324.9671750154,598.2687844417,6326.8552425728,203.5465873109,274.8789461223
2019-04-30,313.0858183287,15242.1440040413,3.8837908822,10740.9159482373,2301.9523551831,178.5321324874,469.0474071407,17.4598994758,183.2502862896,574.6669917676,40.6685090818,2219.8441677435,175.4543234789,206.6616974190,480.0580951025,352.4778196893,287.0534302799,270.3642209770,568.3220687688,1342.5233438791,194.6627146379,668.3899641599,2393.9172094032,171.5694278050,489.9053071980,162.5569230329,999.1209710921,,1860.2384892162,1104.6941942477,306.8838022117,253.9049372532,326.2268952136,602.8262336295,6508.8806574526,204.4704552639,276.5715504709
2019-05-01,310.7398744883,15990.3132292939,3.8266402911,10657.2865339279,2305.5672301127,176.6639087331,469.0474071407,17.2771508816,182.0384434676,563.8973704798,40.3885881739,2172.3723551154,175.8170650041,205.5279733729,482.6079787517,349.7746291732,284.3034279931,272.9976387137,567.2347928371,1319.2954413705,194.6874462749,654.4694381048,2386.9073965695,172.2453969867,482.7738907227,161.6643301096,979.5311845709,,1851.2992559110,1093.6761411079,305.7427345738,250.2509183187,319.6844774102,588.3252589361,6368.3293877260,202.8074929495,273.3314221472
2019-05-02,310.0922169465,15886.2531441654,3.8209252320,10597.6308851168,2283.2996005462,178.0650765481,467.3591741234,17.3759339055,179.9422829094,557.0526778403,40.9884186914,2159.7638120546,174.6037571420,204.6776803387,480.3300826919,350.5339523518,283.1332142525,273.6444430703,565.7655010370,1313.6120184191,196.6659772338,645.9226445375,2422.8822850231,173.2593507579,485.6724664516,160.7717371861,1021.7664294442,,1855.2899850666,1082.4565382150,306.1864831001,249.7324426603,314.0766907218,594.8654944598,6328.3913220430,201.7727608419,275.6043479856
2019-05-03,313.1117254803,16083.7394370749,3.8462347795,10941.2920248808,2282.5043280617,179.2910983864,473.1381256141,17.5636216509,179.9422829094,561.3126613709,41.9881362203,2202.4217903321,175.4293068216,209.5364976754,482.8119694453,352.6904301809,285.0640669213,270.0639189556,574.4049368301,1328.4383391746,197.8530958079,659.6896353745,2420.5015938652,174.8647775624,488.0649416537,161.1917809154,1067.5177898470,,1851.2992559005,1088.6373972946,308.4052257307,252.0285491520,314.8081411598,593.5337722956,6347.8483283992,202.4749004859,276.8133510901
2019-05-06,311.7383224063,15835.3624455174,3.8462347795,10874.8902698942,2252.5731636445,177.8899305708,461.3637825086,17.4990038268,178.7959451049,566.7214045079,41.7082153120,2209.6610566034,175.5919150915,208.6659595696,483.0839570347,349.5620186848,283.6012997470,269.4633149103,569.7325889008,1322.7549162199,196.5670506851,655.8512550261,2378.7072381678,175.9632274822,486.2245761144,160.6142207883,1068.8154039120,,1919.5407244813,1090.2497953116,307.0105875049,252.9667432018,313.4265125561,590.7815464892,6365.5132420983,202.6966287935,275.2174669909
2019-05-07,306.5928816167,15408.4882275784,4.1066781874,10710.1403237084,2221.6298342469,174.6789209931,453.2905656334,16.9398111183,175.0621591116,566.0991597243,40.4285768747,2182.6295252370,172.1646330904,205.6512619894,475.8762859184,343.8519083790,280.8512974595,265.5131883062,557.6550102910,1308.1757008196,192.6594520423,642.3913346178,2289.5635807644,172.4988854286,481.7156805372,160.2991879921,1034.1565508322,,1899.9861516068,1076.3428623742,299.0231140340,250.1027824169,311.7604310051,576.3989471012,6273.8605015523,199.5554777549,273.8633835126
2019-05-08,306.1091982303,15411.5264782179,4.0789193289,10692.1321231556,2193.4338097959,173.9783370849,452.9875494484,16.9547229239,175.1276641294,562.4135559961,40.6285203807,2167.6696092576,172.6149329147,200.5996065830,475.2643138449,342.0295327491,279.9736371549,268.5393086881,556.9791360600,1283.9593769261,193.3519378770,642.3401562124,2300.2766909260,173.0058623145,483.4180186636,159.0915622725,1024.8639597868,,1908.7657557581,1080.0379411780,297.9454390429,247.6338507055,312.2480646299,577.5827001377,6280.7728590482,199.5185230358,272.6543804056
2019-05-09,305.2909848309,15245.9418171892,4.1499493492,10592.3343554017,2198.2777422015,173.4528991538,451.4075364952,16.8080901691,173.3262761500,580.0757349040,40.1486559668,2162.4669652040,171.3140667802,189.9259475822,471.6604782846,341.7561764053,277.3406562426,267.4998016872,554.3637966534,1284.7006929693,193.7229124315,642.2889778054,2250.9434799357,173.2171025053,479.5992601667,159.5116060019,1012.8924235794,,1899.3476349516,1073.6555323404,299.1498993280,247.0659964856,311.9636116827,575.8366644123,6280.2608325446,200.4793457060,273.1379816481
2019-05-10,306.5317711242,15035.5429589434,4.2160807475,10537.1946949314,2197.5547672156,172.6939332538,452.4031610976,16.8751932941,174.7673865345,583.9049335832,40.5085542774,2161.8559785440,171.2887506778,188.2149030092,472.7484286396,341.7258034779,281.9630005142,268.4700082231,553.4528357390,1287.6659571192,193.3766695135,650.6310577570,2232.8237751008,173.5580810540,487.7428776899,160.7717371886,1002.5952281026,,1920.2590557337,1079.7020249208,301.7740212505,252.9485202115,314.6455966224,575.8366644123,6334.5356397936,201.9575344302,275.2174669906
2019-05-13,299.1465171037,14161.6849495339,4.1409685420,10161.9773894907,2121.0640137048,164.9291282768,443.7239118574,16.0003673678,168.0203697382,576.4858611452,39.4688480472,2104.3676875284,166.3521106560,182.3484644736,466.4587156384,332.4316877659,281.1438508958,264.1964794391,533.4704672405,1271.1098989518,190.8540425416,631.2856208167,2095.6695128886,172.9187462755,488.2029690777,159.9841551974,950.2302218230,,1911.9583390861,1056.9940861181,296.5257774021,247.9347236179,311.1522742995,563.2888822285,6179.6476285588,197.4490588220,274.4437050018
2019-05-14,301.5788145747,14385.8684180044,4.2030177552,10259.2105218754,2183.3844574915,167.0892619918,440.8669021313,16.2190738495,170.3785503662,582.2296591659,41.2683395996,2082.6498886908,168.7444823588,184.0187698893,465.1667745894,335.0741324274,284.8885348628,265.5131883076,531.0902145248,1282.2296395173,191.4723334658,638.3482406518,2143.1510752262,173.3023471420,485.8565030123,163.2394940948,972.4152364734,,1887.0561891449,1076.3428623682,297.5498249814,248.9275546277,311.5632533962,567.0768919452,6296.3896668059,200.0358890897,273.4765025186
2019-05-15,303.4003842799,14558.1999277202,4.2332259248,10432.2119035558,2200.5189646579,165.1626562461,439.3301772025,16.1221471133,171.7541557321,584.6229083401,41.0284073926,2167.7066387714,170.1242099551,185.8520319313,465.4727606285,333.7984694863,287.7555585231,267.0839988862,547.3699676820,1288.1601678224,191.7938447458,647.3044614580,2110.6149628820,175.3908407505,490.9175082536,164.0795815526,970.9083298182,,1884.2626787408,1093.6761410967,293.3896316869,247.9099028442,313.8647363380,567.4912055073,6378.5699173745,201.6249419689,274.7338657487
2019-05-16,306.1871321694,14494.1475081152,4.2642505314,10635.2641214557,2149.3323356545,166.9141160153,442.9014393571,16.3980155162,183.1847812756,583.9049335895,40.5085542776,2193.0718428601,171.9976015525,185.4853795227,469.8925589565,338.0810522145,290.0959860032,271.1380761918,549.4857478758,1285.6891143641,195.7014433881,662.2517395341,2118.6828606551,177.4793343583,497.4047967876,166.0222837981,955.7555462300,,1889.9295141437,1109.3298385477,293.7736495284,251.4592737007,313.8236384281,569.3260227150,6487.8875715977,201.9205797138,277.4903928309
2019-05-17,304.4309067070,14411.7943973000,4.2756806496,10420.2250208213,2095.8321866961,165.8048581610,439.9578535789,16.1718531319,184.5603866412,582.5515115607,39.9887011623,2163.9666597729,170.0229455443,182.8780735079,471.2524969036,336.4409141493,287.8725798979,269.4656747953,544.5195415851,1293.5964854371,194.6874462722,657.8343308949,2070.2754739820,176.7547549436,494.3681936460,166.9673821878,883.3403097340,,1926.5644078078,1104.0815988819,292.4935900548,250.3423388159,311.9742324913,569.9178992348,6465.6144195463,201.4032136595,280.9239616525
2019-05-20,302.3813413185,13961.1398740806,4.2805792717,10364.3048191627,1970.7575141312,165.8048581610,438.7890768732,16.1445148216,183.4468013456,584.0982795973,39.5088367483,2119.3090887678,171.0355896517,177.4597656931,470.6065263795,338.2025439247,285.8247058534,269.9766863321,536.9379958912,1293.1022747390,195.0831524647,648.3317657948,2007.0548979527,177.2662227667,493.8160839839,169.0150953650,859.6065299094,,1963.3589306322,1099.9099212024,290.8935157105,251.9805099791,311.9331345814,565.0941056154,6489.6796642641,198.2990173382,285.3730930804
2019-05-21,304.9578572146,14228.7874843497,4.2862943308,10356.2206424370,1990.5670287455,167.4979359387,440.1526496953,16.4228685255,185.1171792900,586.5151046550,39.8287463576,2137.4165118444,172.7191104799,181.1262897769,469.5865729205,339.3567151585,284.3619386783,270.7896592335,543.1090214591,1281.7354288350,196.6165139576,651.8246005320,2050.8331629350,177.6072013145,489.3992066860,170.1702156196,858.4344914004,,1994.8856909807,1102.5340410311,296.5257773998,250.9876789713,313.3715614213,566.5737969079,6537.5541404336,200.1837079621,287.7427391669
2019-05-22,304.1026343576,13937.5014811714,4.2911929529,10368.2632781267,1946.3932571055,166.3302960924,438.5077047030,16.0699557938,182.3987210667,582.7931940657,39.5888141504,2140.0270912418,172.5925299670,179.2522885776,471.7624736363,336.5927787857,290.5055608098,274.0415508345,544.5783132602,1305.4575420331,200.2767962298,655.7797222232,2013.0066258081,178.9711155076,491.0095265355,169.4876445608,806.7392214179,,1990.0968159889,1105.0908757412,295.0537090026,253.7427850196,310.5358056517,559.0569651259,6576.9801796290,200.2945721157,286.5337360618
2019-05-23,300.5111020782,13699.5924942983,4.2618012203,10121.8352706528,1880.3856408906,162.0684106542,435.6939830057,15.8810729233,177.4858447588,569.7423387598,38.2291983110,2120.5680916127,167.5799416380,181.4114638727,475.2643138483,329.9714806660,291.6757745487,271.3238985684,531.5016162259,1304.9633313422,200.3757227770,648.1263049267,1948.4634435907,178.6727592773,491.1935630879,168.7525680347,818.2921724451,,1967.4294743859,1086.7220369043,291.5975484209,252.8244163358,303.2614756362,568.2014573272,6393.4186853028,196.1556436887,284.6960513410
2019-05-24,300.9627215796,13646.9780067737,4.3075216932,10165.3225661126,1850.3821789748,164.5204543317,436.5380995172,16.0028526687,178.0753899157,573.8026048535,37.7893225983,2108.1076665449,167.4407030725,181.5744204989,475.2983122992,333.2213838722,290.2715180614,271.2774429734,532.0599471083,1294.8320121644,200.7466973322,648.4344962242,1919.7628892104,178.8006262320,490.8714991197,169.4351390935,797.9489325966,,1976.4485222826,1094.3252559141,295.5017298186,254.8348991294,304.5355108363,572.9068756457,6438.2210025794,195.0100474266,286.8722569311
